epoch,train_loss,test_loss,accuracy,precision,recall,f1_score,roc_auc
218,0.48910340143778036,0.4141916747201926,0.8279044516829533,0.8240802675585285,0.9580093312597201,0.8860122258180511,0.8652197992772189
219,0.47072675088054633,0.4041711311063342,0.8246471226927253,0.8216432865731463,0.9564541213063764,0.8839381961911607,0.8541564104859191
220,0.47062609537920674,0.40401828026926867,0.8251900108577633,0.8158584534731324,0.9681181959564541,0.8854907539118065,0.8643233158418834
221,0.47566064765986976,0.4394260805088068,0.7866449511400652,0.7834920634920635,0.9595645412130638,0.8626354421530933,0.8498110531792296
222,0.4872074806548497,0.3975840947074041,0.8382193268186754,0.8508522727272727,0.9315707620528771,0.8893838158871566,0.8663862067422268
223,0.4753591141554853,0.4256441744608677,0.7909880564603692,0.7904577691811734,0.9533437013996889,0.8642932675361297,0.8532256620830863
224,0.4779315449948921,0.3899045193751912,0.8398479913137894,0.848208011243851,0.9385692068429238,0.8911037283130306,0.8681127415330565
225,0.46986205826505767,0.3931489460307793,0.8344191096634094,0.8357289527720739,0.9494556765163297,0.8889697852202403,0.8684113362498183
226,0.4693228339689958,0.4307144529526966,0.8143322475570033,0.8053040103492884,0.9681181959564541,0.8792372881355932,0.8610534589435761
227,0.46507248148267255,0.396608223873681,0.8376764386536374,0.8323232323232324,0.9611197511664075,0.8920967159870083,0.8695791422849278
228,0.46350647949091905,0.4171195301377942,0.8300760043431054,0.8579838116261957,0.9066874027993779,0.8816635160680529,0.8636198350806136
229,0.46795122891486457,0.3968183894628552,0.8333333333333334,0.8323150033944331,0.9533437013996889,0.8887277999275099,0.8704182843460846
230,0.4579499021400029,0.3960473976228447,0.8376764386536374,0.8368600682593856,0.9533437013996889,0.891312250090876,0.8712056793134699
231,0.463068519459573,0.39587359905372355,0.8322475570032574,0.8263193052772211,0.9618973561430794,0.8889687387711103,0.8691749555254706
232,0.46428427573716763,0.41239024881560693,0.8224755700325733,0.8165016501650165,0.9618973561430794,0.8832559800071403,0.86213735077257
233,0.46050191185116285,0.39851830535680544,0.8371335504885994,0.8282290279627164,0.9673405909797823,0.8923959827833573,0.8730112333150588
234,0.4631815574400945,0.39000869324748344,0.8398479913137894,0.847719298245614,0.9393468118195957,0.8911840649206935,0.8709637266858365
235,0.46166541935034894,0.3906811251831883,0.8441910966340934,0.845674740484429,0.9502332814930016,0.8949102892713292,0.8741594593687413
236,0.46771970621836395,0.39771190599561645,0.8436482084690554,0.8589928057553957,0.9284603421461898,0.8923766816143498,0.8721126520245701
237,0.4630772608380838,0.3892050141814477,0.8398479913137894,0.8323272971160295,0.9650077760497667,0.8937702556715881,0.8739608624142676
238,0.4622868145535861,0.4088828744575074,0.8251900108577633,0.816688567674113,0.9665629860031104,0.8853276353276354,0.8694882352283025
239,0.45538380263322337,0.39238152522735303,0.8327904451682954,0.8367768595041323,0.9447900466562986,0.887509130752374,0.8719091600747396
240,0.45540339521518347,0.39937002880824374,0.8403908794788274,0.852773826458037,0.932348367029549,0.8907875185735513,0.870214093111203
241,0.4589947410412081,0.38465338421178563,0.8420195439739414,0.8510938602681722,0.937791601866252,0.8923418423973363,0.872191671235329
242,0.46852506488646156,0.3953270462061502,0.8349619978284474,0.8340136054421768,0.9533437013996889,0.8896952104499274,0.8708000939839109
243,0.4533602673166742,0.39585644437099254,0.8403908794788274,0.8542857142857143,0.9300155520995335,0.8905435591958303,0.8704154872058807
244,0.45195679370994823,0.4021545465424835,0.8284473398479913,0.8263795423956931,0.9548989113530326,0.886002886002886,0.8686714702887767
245,0.49036008330362935,0.4087703272975358,0.8268186753528773,0.8304853041695147,0.9447900466562986,0.8839578028373954,0.863766684941316
246,0.47051704530947297,0.40164947176471466,0.8376764386536374,0.8373205741626795,0.9525660964230172,0.8912331757002546,0.8687190216722422
247,0.46239953369008313,0.40836366969004,0.8154180238870793,0.8024296675191815,0.9758942457231726,0.8807017543859649,0.8689959385524241
248,0.4623605428518365,0.3936461948998976,0.8360477741585234,0.8315363881401617,0.9595645412130638,0.8909747292418773,0.8712581256922922
249,0.457996947077906,0.382892270073958,0.8452768729641694,0.844934527911785,0.9533437013996889,0.8958713920350749,0.8732210188303479
250,0.4659070190720952,0.41446198631446085,0.8170466883821933,0.8024219247928617,0.97900466562986,0.8819614711033275,0.8663547389149333
251,0.4567057435963309,0.38646079585295934,0.8452768729641694,0.8522167487684729,0.9416796267496111,0.8947173993350572,0.873141300334538
252,0.45628286675756247,0.41212569182004527,0.8181324647122693,0.8295218295218295,0.9307931570762052,0.8772444118724808,0.8573472481734674
253,0.4527859683183127,0.38509354399806384,0.8387622149837134,0.8290086493679308,0.968895800933126,0.8935102187163858,0.876065710417669
254,0.458362495456419,0.39617268192651606,0.8241042345276873,0.8160315374507228,0.9657853810264385,0.8846153846153846,0.8722140483569599
255,0.45072277845711073,0.39131639459363543,0.8436482084690554,0.8450899031811895,0.9502332814930016,0.8945827232796486,0.8771328194054399
256,0.4554009713714955,0.3848415717369312,0.8436482084690554,0.8494397759103641,0.9432348367029549,0.8938835666912307,0.8739874352462043
257,0.446447768119859,0.3978605230584595,0.8349619978284474,0.8353825136612022,0.9510108864696734,0.8894545454545455,0.8736140170289896
258,0.45642635725862585,0.4075478966409557,0.8376764386536374,0.8405797101449275,0.9471228615863142,0.8906764168190128,0.8669952840216164
259,0.4486136595194704,0.38992279198477764,0.8376764386536374,0.8332207967589467,0.9595645412130638,0.8919407300325262,0.8728881591460891
260,0.455823190780492,0.38927599612975355,0.8452768729641694,0.8552164655784245,0.9370139968895801,0.8942486085343229,0.8749062958031708
261,0.45833308709803666,0.409323752314726,0.8393051031487514,0.8456703910614525,0.9416796267496111,0.8910963944076526,0.869092439889457
262,0.4537013635577969,0.40052696392668186,0.8338762214983714,0.8342428376534788,0.9510108864696734,0.8888081395348837,0.8683637848663527
263,0.4521430833835635,0.38850524908297746,0.8387622149837134,0.8393960192175703,0.9510108864696734,0.8917243893547211,0.8717930787562795
264,0.45098119538189035,0.3981584536395037,0.8349619978284474,0.8234519104084321,0.9720062208398134,0.891583452211127,0.8729944504738356
265,0.449287932459428,0.4090446251223064,0.8414766558089034,0.8514851485148515,0.9362363919129082,0.8918518518518519,0.8736937355247995
266,0.4535144002142931,0.39890005149100943,0.8371335504885994,0.8269230769230769,0.9696734059097978,0.8926270579813886,0.8728378106224197
267,0.46245624985478206,0.428445244683246,0.8409337676438654,0.8417068134893324,0.9510108864696734,0.8930266520627966,0.8674141557671436
268,0.4668917019001339,0.38005571654642833,0.8387622149837134,0.8403303509979353,0.9494556765163297,0.891566265060241,0.8752230719312575
269,0.4454896467343934,0.3864414628825669,0.8409337676438654,0.8533807829181494,0.932348367029549,0.8911185432924563,0.8729629826465422
270,0.45728764382889764,0.3919804702946728,0.8371335504885994,0.8562138728323699,0.921461897356143,0.8876404494382022,0.8720259406782506
271,0.44279336158859944,0.3824130793736113,0.8436482084690554,0.8389945652173914,0.9603421461897356,0.8955765047135605,0.8782467804916254
272,0.44767506994771494,0.382450615317762,0.8393051031487514,0.84375,0.9447900466562986,0.8914159941305942,0.872655996509169
273,0.44720382428501604,0.3799389424399108,0.8403908794788274,0.8328859060402685,0.9650077760497667,0.8940922190201729,0.875095102766931
274,0.4436423131465106,0.38193772825433686,0.8431053203040174,0.8537970191625266,0.9354587869362364,0.8927643784786642,0.873741286908265
275,0.44337413420495037,0.38492853446063724,0.8452768729641694,0.8463667820069204,0.9510108864696734,0.8956426217502746,0.8770188359421327
276,0.4427762108943018,0.40732603271802265,0.8393051031487514,0.8618421052631579,0.916796267496112,0.8884702336096458,0.8721860769549213
277,0.4477726023901164,0.39157745458921833,0.8393051031487514,0.8399725274725275,0.9510108864696734,0.8920495988329686,0.8731287132036205
278,0.4460277286200868,0.38240007973649215,0.8441910966340934,0.8404907975460123,0.9587869362363919,0.8957500908100254,0.8742951206686285
279,0.451355784169277,0.38635222460107876,0.8447339847991314,0.8607503607503607,0.9276827371695179,0.8929640718562875,0.8748699329805207
280,0.4473097241102523,0.37897911641936866,0.8414766558089034,0.8465829846582985,0.9440124416796267,0.8926470588235295,0.8744286841133625
281,0.44254823748336375,0.3977491488997763,0.8441910966340934,0.8622189992748368,0.9245723172628305,0.8923076923076924,0.8705609384964812
282,0.44868050387331404,0.38515699786679103,0.8436482084690554,0.8460471567267683,0.9486780715396579,0.8944281524926686,0.8754629267037382
283,0.44653356663204263,0.38713065365756116,0.8371335504885994,0.84,0.9471228615863142,0.8903508771929824,0.8723266332501651
284,0.4493430816327272,0.3966506704380665,0.8300760043431054,0.8136686009026435,0.9813374805598756,0.8896721889319704,0.8758852948745204
285,0.44430607527442273,0.39361111552785194,0.8425624321389794,0.8472803347280334,0.9447900466562986,0.8933823529411765,0.8710441444666972
286,0.44002019582283347,0.394033484524935,0.8349619978284474,0.8487215909090909,0.9292379471228616,0.8871566443949518,0.8685749689517439
287,0.44580450280309336,0.387537456976086,0.8452768729641694,0.8634713144517067,0.9245723172628305,0.8929778445362373,0.8767300312160847
288,0.4385583602459859,0.38457419083379896,0.8431053203040174,0.8445058742225293,0.9502332814930016,0.8942553969996341,0.8713707105854974
289,0.45321187989172657,0.4408278014514915,0.7882736156351792,0.7762022194821209,0.97900466562986,0.8658872077028886,0.8648254025084754
290,0.44637474940499516,0.38217382422617024,0.8441910966340934,0.8500350385423966,0.9432348367029549,0.8942130482860302,0.87523216263692
291,0.44620444204191345,0.4153906626952458,0.8208469055374593,0.8169761273209549,0.9580093312597201,0.8818897637795275,0.859080076529756
292,0.4465563596913569,0.3825373361928714,0.8447339847991314,0.8496503496503497,0.9447900466562986,0.894698085419735,0.8761356389227655
293,0.44905727135056744,0.4086070253911158,0.8273615635179153,0.8102564102564103,0.9828926905132193,0.8882642304989459,0.8748972050975083
294,0.4565193248038977,0.4012883322052536,0.8317046688382194,0.8310719131614654,0.9525660964230172,0.8876811594202898,0.8708840081900266
295,0.45156265155787517,0.39377185834994405,0.8322475570032574,0.8228684732319894,0.9681181959564541,0.8896034297963559,0.8681330207995346
296,0.4494031578721425,0.3807735253169922,0.8436482084690554,0.8544034090909091,0.9354587869362364,0.8930957683741648,0.8726545979390672
297,0.4462115435031679,0.40332060240120116,0.8344191096634094,0.8298587760591796,0.9595645412130638,0.8900108186080058,0.8707840104277387
298,0.4477962893032868,0.3826580314242749,0.8452768729641694,0.8527131782945736,0.9409020217729394,0.8946395563770795,0.8767775825995502
299,0.44353034254450135,0.3998199028572741,0.8403908794788274,0.8492957746478873,0.937791601866252,0.8913525498891353,0.868725315237701
300,0.43936727789515756,0.39256848509743986,0.8360477741585234,0.8258278145695365,0.9696734059097978,0.8919885550786838,0.8751475491457534
301,0.4433838752678442,0.38664431913667857,0.8441910966340934,0.8560228082679971,0.9339035769828927,0.8932688731870584,0.875174821262741
302,0.4441381923988786,0.38526143303523236,0.8393051031487514,0.829560585885486,0.968895800933126,0.8938307030129125,0.8769279288855074
303,0.4556730575502102,0.4055686443558733,0.8246471226927253,0.8174027686222808,0.9642301710730948,0.8847663217980735,0.8700113004464236
304,0.4369853627817696,0.37585903255999026,0.8420195439739414,0.8409869773817683,0.9541213063763608,0.8939890710382513,0.8764055629524374
305,0.43997397794388854,0.3781384232248727,0.8447339847991314,0.8434065934065934,0.9548989113530326,0.8956965718453683,0.8755601273258221
306,0.4493830631666412,0.37998663343642874,0.8409337676438654,0.8343434343434344,0.963452566096423,0.8942619992782389,0.876394374391622
307,0.4368495654720984,0.3962057541558331,0.8393051031487514,0.8349120433017592,0.9595645412130638,0.8929088277858177,0.8731084339371428
308,0.44113062833892247,0.39868523667482547,0.8327904451682954,0.8363136176066025,0.9455676516329704,0.8875912408759125,0.8665274623225214
309,0.44056744889979643,0.38869607652437416,0.8452768729641694,0.8629441624365483,0.9253499222395023,0.8930581613508443,0.8756797050695369
310,0.45460613110135817,0.38379218566042334,0.8420195439739414,0.8377460964019009,0.9595645412130638,0.8945270025371511,0.873467167168287
311,0.4385621360838719,0.3871877205747217,0.8387622149837134,0.8312123241795043,0.9650077760497667,0.8931270241093918,0.8745734361189119
312,0.4361841742464804,0.3849801549305745,0.8479913137893594,0.8488210818307905,0.9517884914463453,0.8973607038123167,0.8762615102319389
313,0.44354110987665113,0.38025800749481564,0.8425624321389794,0.8443983402489627,0.9494556765163297,0.8938506588579795,0.8757671157009075
314,0.43849895877172274,0.4141388522879697,0.8165038002171553,0.8019108280254778,0.97900466562986,0.8816526610644257,0.864406530762948
315,0.44186812972851247,0.38675409979333575,0.8425624321389794,0.830238726790451,0.973561430793157,0.8962061560486757,0.8744888226277453
316,0.4426461175865546,0.38958756300447817,0.8452768729641694,0.8458880442294402,0.9517884914463453,0.8957189901207464,0.8709944952280787
317,0.4444897534599647,0.37891232860593144,0.8436482084690554,0.8399182561307902,0.9587869362363919,0.8954248366013072,0.8763873815411123
318,0.4471350365737231,0.4010347302327586,0.8295331161780674,0.820580474934037,0.9673405909797823,0.887937187723055,0.8697497678373631
319,0.44116734431451926,0.38184756451528057,0.8420195439739414,0.8592057761732852,0.9253499222395023,0.8910520404342943,0.8750160835561722
320,0.4472170773531429,0.3861752055043377,0.8431053203040174,0.8513037350246653,0.9393468118195957,0.8931608133086876,0.8738657596473365
321,0.4375870273242884,0.38368620051234864,0.8393051031487514,0.8308823529411765,0.9665629860031104,0.8936017253774263,0.8779873457377178
322,0.44308567443680125,0.3878544308204734,0.8409337676438654,0.8421778084079945,0.9502332814930016,0.8929484837413226,0.8720336328138112
323,0.44300933571696594,0.38815778442107374,0.8447339847991314,0.8378378378378378,0.9642301710730948,0.8966015907447578,0.8755664208912808
324,0.43702853188547225,0.3803946812688722,0.8414766558089034,0.835357624831309,0.9626749611197511,0.8945086705202312,0.8756950893406581
325,0.43944622661933463,0.38656646893415336,0.8393051031487514,0.835820895522388,0.9580093312597201,0.8927536231884058,0.8740272944941091
326,0.44879846248145583,0.38307027546254097,0.8403908794788274,0.8492957746478873,0.937791601866252,0.8913525498891353,0.8757957863879968
327,0.4388884125280435,0.40865588699438155,0.8317046688382194,0.8315217391304348,0.9517884914463453,0.8875997099347354,0.8557318997057408
328,0.4465056574917985,0.37526625922267265,0.8431053203040174,0.8407382091592618,0.9564541213063764,0.8948708621316842,0.8756727122190273
329,0.4387791164502188,0.38074445954233765,0.8441910966340934,0.8368172623061362,0.9650077760497667,0.8963524738172626,0.8754727166944516
330,0.44976118588431746,0.402908792874971,0.8355048859934854,0.8189487345879299,0.9813374805598756,0.8928192430137956,0.8774838605010238
331,0.4731638651752823,0.38740188291096145,0.8420195439739414,0.8471737613398465,0.9440124416796267,0.892975358587716,0.8716056703626212
332,0.43949447904856936,0.3878229536787565,0.8441910966340934,0.8500350385423966,0.9432348367029549,0.8942130482860302,0.8722629983105272
333,0.4384721268008207,0.38031416904913357,0.8447339847991314,0.8486750348675035,0.9463452566096423,0.8948529411764706,0.8769663895633104
334,0.4389827004505422,0.3875873145464318,0.8376764386536374,0.8305425318151373,0.9642301710730948,0.8924073407700611,0.8726490036586594
335,0.4378430518011402,0.3755866419220592,0.8469055374592834,0.8401084010840109,0.9642301710730948,0.8979000724112962,0.8742545621356725
336,0.4362438004835968,0.3871567315633341,0.8382193268186754,0.825,0.9751166407465007,0.8937990021382751,0.8738259003994316
337,0.45441295668841575,0.40042311910956485,0.8458197611292074,0.8474341192787794,0.9502332814930016,0.8958944281524927,0.8700987110777941
338,0.4739853257930356,0.38660830078114644,0.8393051031487514,0.8286852589641435,0.9704510108864697,0.8939828080229226,0.8739217024514137
339,0.4454927962469167,0.37980937355892663,0.8452768729641694,0.8478109798471161,0.9486780715396579,0.8954128440366973,0.8781313984582163
340,0.4434406190461366,0.37750928972753717,0.8409337676438654,0.8356997971602435,0.9611197511664075,0.8940325497287522,0.8745384718663638
341,0.437948510931121,0.39050944096102386,0.8431053203040174,0.846421125781793,0.9471228615863142,0.8939449541284403,0.8704840171408751
342,0.44262035880140027,0.3924582460156999,0.8458197611292074,0.8573466476462197,0.9346811819595645,0.8943452380952381,0.8730958468062252
343,0.441174382352993,0.3794928355209214,0.8436482084690554,0.8621190130624092,0.9237947122861586,0.8918918918918919,0.8758790013090615
344,0.4402613143204103,0.38338511425043165,0.8447339847991314,0.8346720214190094,0.9696734059097978,0.8971223021582734,0.8778929422558377
345,0.4319894603976199,0.3876335096669896,0.8365906623235614,0.8250825082508251,0.9720062208398134,0.8925383791503034,0.872696555042125
346,0.4404319532120726,0.38907449440899167,0.8376764386536374,0.8301003344481606,0.9650077760497667,0.8924847177274362,0.8725965572798371
347,0.4437707238361059,0.39446169173549234,0.8387622149837134,0.850958126330731,0.932348367029549,0.889795918367347,0.8718839858129048
348,0.4400131500977309,0.3875100779611047,0.8322475570032574,0.8220171390903098,0.9696734059097978,0.889760970388869,0.8741314879667028
349,0.4399766626006109,0.37643081046859295,0.8441910966340934,0.8381855111712931,0.9626749611197511,0.8961273977560622,0.8771894614945681
350,0.4376641524218598,0.3907366533168105,0.8398479913137894,0.8287989382879893,0.9712286158631416,0.8943788041532402,0.8751999955245756
351,0.44353551823906834,0.4151752298934452,0.8230184581976113,0.8292181069958847,0.9401244167962675,0.8811953352769679,0.8574647280620293
352,0.43928429686694404,0.37175931542885293,0.8425624321389794,0.8467966573816156,0.9455676516329704,0.893460690668626,0.8775216218937758
353,0.4397284047751513,0.37536716700635697,0.8479913137893594,0.8488210818307905,0.9517884914463453,0.8973607038123167,0.875117479888562
354,0.4359836512761228,0.39699471799351366,0.8371335504885994,0.8340108401084011,0.9572317262830482,0.8913830557566981,0.8700448661288699
355,0.4343682047820222,0.3781627735667068,0.8425624321389794,0.8392370572207084,0.9580093312597201,0.8946986201888163,0.8755964901484723
356,0.43724002950394797,0.39786903448524225,0.8485342019543974,0.8543279380717804,0.9440124416796267,0.8969338751385297,0.8735762556362375
357,0.4438826687812489,0.3897535070922553,0.8387622149837134,0.8290086493679308,0.968895800933126,0.8935102187163858,0.8712077771686229
358,0.4371620512930919,0.38917108677756385,0.8409337676438654,0.8312208138759173,0.968895800933126,0.8947935368043088,0.8758237577900355
359,0.4338537876866117,0.39251935679412947,0.8436482084690554,0.8417808219178082,0.9556765163297045,0.8951201747997086,0.8728874598610381
360,0.4328887853008226,0.3753663911428565,0.8447339847991314,0.8382949932341002,0.963452566096423,0.8965267727930536,0.8770083466663683
361,0.4314232008252591,0.3832083224408919,0.8463626492942454,0.8485059068797777,0.9494556765163297,0.8961467889908257,0.8760824932588922
362,0.42932510903645466,0.375481784764382,0.8463626492942454,0.8494773519163763,0.947900466562986,0.8959941198088938,0.8771523993868668
363,0.4512294280864256,0.37966898611132927,0.8447339847991314,0.8536067892503536,0.9385692068429238,0.894074074074074,0.8763594101390737
364,0.4458613606003125,0.3847876172047614,0.8420195439739414,0.8301260783012607,0.9727838258164853,0.8958109559613319,0.8750972006220838
365,0.44234519730393496,0.4344600270806643,0.8067318132464713,0.8051181102362205,0.9541213063763608,0.8733096085409253,0.8448999742663101
366,0.4486303907097965,0.3898508039411323,0.8414766558089034,0.8291390728476821,0.973561430793157,0.8955650929899857,0.8773719748928696
367,0.4309578561051222,0.36892691950326895,0.8463626492942454,0.8446735395189003,0.9556765163297045,0.8967530098504195,0.8775719704174452
368,0.43464422211204756,0.3901527091682799,0.8398479913137894,0.8345712356515868,0.9611197511664075,0.8933863389953017,0.8748328708728196
369,0.4316355952524648,0.3791971107000378,0.8431053203040174,0.8303512259774686,0.9743390357698289,0.8966010733452594,0.877110442283809
370,0.43352280994811465,0.37969054516311834,0.8447339847991314,0.843878954607978,0.9541213063763608,0.8956204379562044,0.8752223726462065
371,0.43925169630053823,0.3795633374609207,0.8436482084690554,0.8653001464128843,0.9191290824261276,0.8914027149321267,0.8767607997583271
372,0.4410700031278158,0.37051600259885464,0.8501628664495114,0.8591749644381224,0.9393468118195957,0.8974739970282318,0.8774929512066862
373,0.4297368327243047,0.3805911064342101,0.8452768729641694,0.8343353373413493,0.9712286158631416,0.897592526051024,0.8776614789039686
374,0.42943830691648016,0.38119901126163663,0.8452768729641694,0.8634713144517067,0.9245723172628305,0.8929778445362373,0.8761936795819953
375,0.4303269667930734,0.3841230284895881,0.8458197611292074,0.8353413654618473,0.9704510108864697,0.897841726618705,0.8775467961556106
376,0.44307760258811824,0.3957782096181967,0.8333333333333334,0.81765087605451,0.9797822706065319,0.8914043155288291,0.8768419168242388
377,0.4339635327595964,0.375195019343518,0.8458197611292074,0.8389715832205683,0.9642301710730948,0.8972503617945007,0.8788957170189199
378,0.4337565953226816,0.3816249086789536,0.8441910966340934,0.8520084566596194,0.9401244167962675,0.8939001848428836,0.8764069615225394
379,0.4338786804545128,0.37402876845917926,0.8452768729641694,0.8454106280193237,0.9525660964230172,0.8957952468007313,0.8781593698602548
380,0.42956358165395947,0.3867039582757815,0.8393051031487514,0.8371934604904632,0.9556765163297045,0.8925199709513435,0.8728112377904831
381,0.42902245556291707,0.3872133366253943,0.8355048859934854,0.8222950819672131,0.9751166407465007,0.8922091782283885,0.877767770231715
382,0.4325187910528248,0.37895616581592706,0.8447339847991314,0.8369272237196765,0.9657853810264385,0.8967509025270758,0.8753153775579847
383,0.4352492414364076,0.3733943483340235,0.8474484256243214,0.8581610833927299,0.9362363919129082,0.8955001859427296,0.8786167022835852
384,0.43379474645338323,0.3772239060212942,0.8441910966340934,0.8471160528144545,0.947900466562986,0.8946788990825688,0.8753776139275204
385,0.4343213859504238,0.37660601828955154,0.8425624321389794,0.8406292749658003,0.9556765163297045,0.8944687045123726,0.87708946373228
386,0.43242279003902523,0.39340876601029684,0.8496199782844734,0.8575478384124734,0.9409020217729394,0.8972932888394513,0.8750678306499434
387,0.4285555112794258,0.3891330462325279,0.8371335504885994,0.8256274768824307,0.9720062208398134,0.8928571428571429,0.8772558935744096
388,0.43213463282982245,0.4362399754449159,0.7980456026058632,0.7852684144818977,0.9782270606531882,0.871191135734072,0.856617893865312
389,0.43638153821562653,0.37911647234625717,0.8452768729641694,0.8454106280193237,0.9525660964230172,0.8957952468007313,0.8758713091735011
390,0.432578516358249,0.38489318146379453,0.8344191096634094,0.819128171763175,0.97900466562986,0.8919589089620971,0.880206876489477
391,0.431068734632132,0.3939191617807788,0.8387622149837134,0.8281353682813537,0.9704510108864697,0.8936627282491945,0.8798516396835876
392,0.42950686121071824,0.3789901057102522,0.8545059717698155,0.8683068017366136,0.9331259720062208,0.8995502248875562,0.87806146995312
393,0.4346222446303068,0.3891507145765679,0.8469055374592834,0.8669590643274854,0.9222395023328149,0.8937452901281085,0.8783866375018181
394,0.43536006769829816,0.38901084680898956,0.8371335504885994,0.8230668414154653,0.9766718506998445,0.8933143669985776,0.879085223267731
395,0.428887488675329,0.3746399794675887,0.8447339847991314,0.8448275862068966,0.9525660964230172,0.89546783625731,0.8769426138715777
396,0.43342971280023834,0.37697920122312284,0.8420195439739414,0.8377460964019009,0.9595645412130638,0.8945270025371511,0.8780782527943433
397,0.4305067559347077,0.3742728449493226,0.8452768729641694,0.8592964824120602,0.9307931570762052,0.8936170212765957,0.8786894279288855
398,0.43084567012463715,0.3833814726719768,0.8479913137893594,0.8623919308357348,0.9307931570762052,0.8952879581151832,0.877187363639415
399,0.43060281934436595,0.38324010216840315,0.8403908794788274,0.8289124668435013,0.9720062208398134,0.8947745168217609,0.8769272296004564
400,0.4282077191015712,0.3789594883380314,0.8452768729641694,0.8430431802604523,0.9564541213063764,0.8961748633879781,0.8778055316244671
401,0.4310567442375622,0.38638749488919616,0.8409337676438654,0.828155981493721,0.9743390357698289,0.8953197570560915,0.8790250847533482
402,0.42980867933078853,0.38128854588369854,0.8458197611292074,0.8689248895434463,0.9175738724727839,0.8925869894099848,0.8769992559607057
403,0.4296639341377448,0.3710599613176754,0.8469055374592834,0.8486111111111111,0.9502332814930016,0.896551724137931,0.877730008838963
404,0.42815611393714553,0.38925739708604307,0.8436482084690554,0.8615942028985507,0.9245723172628305,0.891972993248312,0.8761594146144982
405,0.4353447396648318,0.403026992800958,0.8295331161780674,0.820580474934037,0.9673405909797823,0.887937187723055,0.8715413361379327
406,0.4392059265534913,0.3701701054226174,0.8534201954397395,0.8572433192686357,0.947900466562986,0.9002954209748892,0.880228554326057
407,0.4292175846150642,0.4268308843644771,0.8110749185667753,0.7998721227621484,0.9727838258164853,0.8778947368421053,0.856426289761348
408,0.4336282052272807,0.37291156336357745,0.8452768729641694,0.8416382252559726,0.9587869362363919,0.8964013086150491,0.8779034315316021
409,0.4310106285418622,0.371362610437971,0.8452768729641694,0.8463667820069204,0.9510108864696734,0.8956426217502746,0.8789208912807546
410,0.4456574687895321,0.39208429064864575,0.8496199782844734,0.8481711525189786,0.9556765163297045,0.8987202925045704,0.8791831231748659
411,0.4337508219162906,0.3741549613939176,0.8485342019543974,0.8498957609451008,0.9510108864696734,0.8976146788990825,0.8784838381239022
412,0.42600376663826106,0.40758995318645763,0.8365906623235614,0.8451296426068675,0.937791601866252,0.8890527091780317,0.8658967072065519
413,0.4266864427396667,0.3808441216148331,0.8436482084690554,0.8422496570644719,0.9548989113530326,0.8950437317784257,0.8783488761090661
414,0.4259299550855838,0.41149886416819403,0.8387622149837134,0.8499646142958245,0.9339035769828927,0.8899592441645053,0.8703161887286439
415,0.4303489603710537,0.3775073692412899,0.8474484256243214,0.8402166553825322,0.9650077760497667,0.8982989504162142,0.881042522125379
416,0.42986724313876157,0.37310900449364504,0.8458197611292074,0.8479166666666667,0.9494556765163297,0.8958180484225972,0.8802334493214139
417,0.42672139018455707,0.3708140456262292,0.8469055374592834,0.848127600554785,0.9510108864696734,0.8966275659824047,0.8795453528312653
418,0.4300984909582509,0.3880141846649551,0.8420195439739414,0.8363759296822177,0.9618973561430794,0.894755877034358,0.8734993342806315
419,0.4319805739623162,0.3744010615620629,0.8501628664495114,0.8596866096866097,0.9385692068429238,0.8973977695167287,0.8772908578269577
420,0.4301030924954575,0.39441678668984115,0.8338762214983714,0.8301886792452831,0.9580093312597201,0.8895306859205776,0.8729259205388411
421,0.4286135605400786,0.38314282926493176,0.8447339847991314,0.8424657534246576,0.9564541213063764,0.8958485069191552,0.8754657238439421
422,0.4274697691448553,0.3776333981499998,0.8474484256243214,0.8546224417784051,0.9416796267496111,0.8960414354421014,0.8777586795260525
423,0.42429439596250446,0.388342448638653,0.8431053203040174,0.8498245614035088,0.9416796267496111,0.8933972703799336,0.8750741242154021
424,0.4307293987890683,0.37411270513078937,0.8496199782844734,0.8457847840986977,0.9595645412130638,0.8990892531876138,0.8787488671582173
425,0.42616625332953195,0.38456970048779127,0.8425624321389794,0.8387755102040816,0.9587869362363919,0.8947750362844702,0.8785306902223167
426,0.42611722918182915,0.3774161304505977,0.8469055374592834,0.8575498575498576,0.9362363919129082,0.8951672862453531,0.8766125513275227
427,0.42494503720748633,0.3764705303955285,0.8414766558089034,0.8331099195710456,0.9665629860031104,0.8948884089272858,0.881120142766036
428,0.42679781520721327,0.3771480774581756,0.8425624321389794,0.8477653631284916,0.9440124416796267,0.8933038999264165,0.8764377300647818
429,0.4260985876052671,0.38332448331851526,0.8403908794788274,0.8768996960486323,0.8973561430793157,0.8870099923136049,0.8796453505935533
430,0.42363665616618046,0.3765528104333743,0.8501628664495114,0.8546348314606742,0.9463452566096423,0.8981549815498155,0.8818809649014847
431,0.4199559519809385,0.3691108982027159,0.8463626492942454,0.8485059068797777,0.9494556765163297,0.8961467889908257,0.8790320776038579
432,0.4255042397586015,0.3699230511594932,0.8485342019543974,0.8455730954015099,0.9580093312597201,0.8982865475756471,0.8802782035646756
433,0.4375900249674428,0.37570802399829983,0.8447339847991314,0.8337783711615487,0.9712286158631416,0.8972701149425287,0.8816998500732851
